year,season,station,lat,long,elevation,Tmin,Tmax,Tavg
1967,Postmonsoon,1401,27.68333,87.78333,3119.0,-2.6713444465918896,9.861502222950818,3.5950788881794646
1967,Postmonsoon,1405,27.35861111,87.67,1744.0,8.837704918032788,18.54262295081967,13.69016393442623
1967,Postmonsoon,1419,27.14367389,87.765595,1157.0,12.067075122864539,24.549486770491804,18.30828094667817
1967,Postmonsoon,9999,27.961111,86.808889,5200.0,-12.712655635893011,5.849228229508197,-3.431713703192407
1967,Premonsoon,1016,27.94456111,85.59513611,2574.0,4.130239614092296,16.989498363405797,10.559868988749047
1967,Premonsoon,1024,27.61611667,85.56550278,1543.0,10.831739614092296,23.690998363405797,17.261368988749044
1967,Premonsoon,1036,27.6451338,85.620881,857.0,15.290739614092297,28.149998363405796,21.720368988749048
1967,Premonsoon,1103,27.63044722,86.23211389,1877.0,8.039066434153318,20.999113424999997,14.51908992957666
1967,Premonsoon,1123,27.39470278,86.06123333,497.0,17.630739614092295,30.489998363405793,24.060368988749044
1967,Premonsoon,1124,27.63333333,86.13333333,1755.0,9.453739614092296,22.312998363405796,15.883368988749044
1967,Premonsoon,1201,27.81667,86.71667,3450.0,0.04347826086956523,10.177173913043477,5.110326086956522
1967,Premonsoon,1206,27.30812083,86.504225,1731.0,11.603260869565217,21.12445946521739,16.363860167391305
1967,Premonsoon,1212,26.730538,86.934812,101.0,20.204739614092293,33.063998363405794,26.634368988749042
1967,Premonsoon,1218,27.83333,86.76667,3857.0,-4.209260385907704,8.649998363405798,2.2203689887490468
1967,Premonsoon,1219,27.50511778,86.586215,2383.0,5.371739614092295,18.230998363405796,11.801368988749047
1967,Premonsoon,1222,27.21252194,86.79188583,1612.0,10.383239614092295,23.242498363405797,16.812868988749045
1967,Premonsoon,1225,27.81667,86.71667,3700.0,-3.1887603859077034,9.670498363405798,3.240868988749047
1967,Premonsoon,1303,27.29209694,87.31696583,1277.0,12.560739614092295,25.4199983634058,18.990368988749047
1967,Premonsoon,1304,27.046316,87.292473,1720.0,9.681239614092295,22.540498363405796,16.110868988749047
1967,Premonsoon,1307,26.98321944,87.34595556,1192.0,13.113239614092295,25.972498363405798,19.542868988749046
1967,Premonsoon,1314,27.12304,87.53619,1525.0,10.948739614092295,23.807998363405797,17.37836898874905
1967,Premonsoon,1316,26.82044,87.15917,105.0,20.178739614092297,33.0379983634058,26.608368988749046
1967,Premonsoon,1327,27.39106194,87.20438389,1064.0,13.945239614092296,26.804498363405795,20.374868988749046
1967,Premonsoon,1401,27.68333,87.78333,3119.0,-5.046794778203661,10.500100688043478,2.7266529549199086
1967,Premonsoon,1405,27.35861111,87.67,1744.0,10.931071065217392,20.140076558695654,15.535573811956523
1967,Premonsoon,1419,27.14367389,87.765595,1157.0,13.340739614092296,26.199998363405797,19.770368988749045
1967,Premonsoon,9999,27.961111,86.808889,5200.0,-11.689144167048054,8.095566130434781,-1.7967890183066362
1967,Winter,1016,27.94456111,85.59513611,2574.0,-0.6693800967251462,11.864353184814814,5.597486544044834
1967,Winter,1024,27.61611667,85.56550278,1543.0,6.032119903274853,18.565853184814817,12.298986544044833
1967,Winter,1036,27.6451338,85.620881,857.0,10.491119903274853,23.024853184814816,16.757986544044833
1967,Winter,1103,27.63044722,86.23211389,1877.0,0.6585230044444444,15.002743483333331,7.830633243888889
1967,Winter,1123,27.39470278,86.06123333,497.0,12.831119903274852,25.364853184814816,19.097986544044833
1967,Winter,1124,27.63333333,86.13333333,1755.0,4.654119903274854,17.187853184814813,10.920986544044833
1967,Winter,1201,27.81667,86.71667,3450.0,-5.456666666666667,6.308888888888888,0.4261111111111111
1967,Winter,1206,27.30812083,86.504225,1731.0,5.653333333333333,16.825765292222222,11.239549312777777
1967,Winter,1212,26.730538,86.934812,101.0,15.405119903274853,27.938853184814814,21.671986544044834
1967,Winter,1218,27.83333,86.76667,3857.0,-9.008880096725147,3.5248531848148157,-2.742013455955165
1967,Winter,1219,27.50511778,86.586215,2383.0,0.5721199032748534,13.105853184814816,6.838986544044833
1967,Winter,1222,27.21252194,86.79188583,1612.0,5.583619903274853,18.117353184814814,11.850486544044834
