year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1970,Hill,27.61611667,85.56550278,1543.0,12.877435522010504,23.936136861578607,18.406786191794556
1970,Hill,27.63044722,86.23211389,1877.0,8.66507766892574,19.27006315799087,13.967570413458303
1970,Hill,27.63333333,86.13333333,1755.0,11.499435522010504,22.558136861578603,17.028786191794556
1970,Hill,27.6451338,85.620881,857.0,17.336435522010504,28.395136861578603,22.865786191794555
1970,Middle Mountain,27.50511778,86.586215,2383.0,7.417435522010505,18.476136861578603,12.946786191794555
1970,Middle Mountain,27.94456111,85.59513611,2574.0,6.175935522010506,17.234636861578604,11.705286191794555
1970,Siwalik,26.730538,86.934812,101.0,22.250435522010505,33.3091368615786,27.779786191794553
1970,Tarai,26.82044,87.15917,105.0,22.224435522010506,33.283136861578605,27.753786191794553
1971,High Mountain,27.68333,87.78333,3119.0,2.5146706924969955,13.459070159452054,7.986870425974526
1971,High Mountain,27.81667,86.71667,3450.0,0.38354419829848596,10.687779289863014,5.53566174408075
1971,High Mountain,27.81667,86.71667,3700.0,-1.2618293075030036,9.682570159452055,4.210370425974526
1971,High Mountain,27.83333,86.76667,3857.0,-1.5446906838356165,9.88646202849315,4.170885672328767
1971,High Mountain,27.961111,86.808889,5200.0,-9.663466345782265,6.349460460273973,-1.6570029427541457
1971,Hill,26.98321944,87.34595556,1192.0,15.040170692496995,25.984570159452055,20.512370425974524
1971,Hill,27.046316,87.292473,1720.0,11.608170692496994,22.552570159452056,17.08037042597452
1971,Hill,27.12304,87.53619,1525.0,12.875670692496996,23.82007015945205,18.347870425974524
1971,Hill,27.14367389,87.765595,1157.0,15.267670692496996,26.212070159452058,20.739870425974527
1971,Hill,27.21252194,86.79188583,1612.0,12.310170692496996,23.254570159452054,17.782370425974523
1971,Hill,27.29209694,87.31696583,1277.0,14.487670692496996,25.432070159452053,19.959870425974525
1971,Hill,27.30812083,86.504225,1731.0,11.59041095890411,20.549589041095892,16.07
1971,Hill,27.35861111,87.67,1744.0,11.519452054794522,19.938356164383563,15.728904109589042
1971,Hill,27.39106194,87.20438389,1064.0,15.872170692496995,26.816570159452056,21.344370425974525
1971,Hill,27.39470278,86.06123333,497.0,19.557670692496995,30.502070159452053,25.029870425974522
1971,Hill,27.61611667,85.56550278,1543.0,12.758670692496993,23.703070159452054,18.230870425974526
1971,Hill,27.63044722,86.23211389,1877.0,8.360273972602739,18.90027397260274,13.63027397260274
