,Date,Station,Lat,Long,Elev,Max T,Min T
598441,1976-04-29,1225,27.81667,86.71667,3700,8.4,1.9
598442,1976-04-30,1225,27.81667,86.71667,3700,12.2,0.8
598443,1976-05-01,1225,27.81667,86.71667,3700,13.3,3.7
598444,1976-05-02,1225,27.81667,86.71667,3700,11.2,3.2
598445,1976-05-03,1225,27.81667,86.71667,3700,10.5,3.5
598446,1976-05-04,1225,27.81667,86.71667,3700,11.0,1.8
598447,1976-05-05,1225,27.81667,86.71667,3700,10.2,-0.1
598448,1976-05-06,1225,27.81667,86.71667,3700,10.8,-1.5
598449,1976-05-07,1225,27.81667,86.71667,3700,10.6,2.0
598450,1976-05-08,1225,27.81667,86.71667,3700,10.5,0.1
598451,1976-05-09,1225,27.81667,86.71667,3700,9.6,-1.5
598452,1976-05-10,1225,27.81667,86.71667,3700,10.8,-0.6
598453,1976-05-11,1225,27.81667,86.71667,3700,9.5,1.4
598454,1976-05-12,1225,27.81667,86.71667,3700,5.8,2.3
598455,1976-05-13,1225,27.81667,86.71667,3700,4.7,1.2
598456,1976-05-14,1225,27.81667,86.71667,3700,8.6,1.4
598457,1976-05-15,1225,27.81667,86.71667,3700,4.2,1.8
598458,1976-05-16,1225,27.81667,86.71667,3700,7.4,0.2
598459,1976-05-17,1225,27.81667,86.71667,3700,10.2,-0.2
598460,1976-05-18,1225,27.81667,86.71667,3700,8.4,2.8
598461,1976-05-19,1225,27.81667,86.71667,3700,9.6,2.6
598462,1976-05-20,1225,27.81667,86.71667,3700,7.7,3.3
598463,1976-05-21,1225,27.81667,86.71667,3700,10.3,2.9
598464,1976-05-22,1225,27.81667,86.71667,3700,8.9,4.4
598465,1976-05-23,1225,27.81667,86.71667,3700,9.3,2.9
598466,1976-05-24,1225,27.81667,86.71667,3700,10.4,1.9
598467,1976-05-25,1225,27.81667,86.71667,3700,10.4,3.2
598468,1976-05-26,1225,27.81667,86.71667,3700,13.3,3.9
598469,1976-05-27,1225,27.81667,86.71667,3700,10.8,5.6
598470,1976-05-28,1225,27.81667,86.71667,3700,10.8,5.4
598471,1976-05-29,1225,27.81667,86.71667,3700,8.4,4.6
598472,1976-05-30,1225,27.81667,86.71667,3700,9.8,5.0
598473,1976-05-31,1225,27.81667,86.71667,3700,8.5,6.0
598474,1976-06-01,1225,27.81667,86.71667,3700,9.9,5.4
598475,1976-06-02,1225,27.81667,86.71667,3700,11.3,6.4
598476,1976-06-03,1225,27.81667,86.71667,3700,12.0,4.8
598477,1976-06-04,1225,27.81667,86.71667,3700,11.9,5.7
598478,1976-06-05,1225,27.81667,86.71667,3700,8.2,5.6
598479,1976-06-06,1225,27.81667,86.71667,3700,9.0,4.8
598480,1976-06-07,1225,27.81667,86.71667,3700,8.9,6.4
598481,1976-06-08,1225,27.81667,86.71667,3700,9.5,7.0
598482,1976-06-09,1225,27.81667,86.71667,3700,11.1,7.2
598483,1976-06-10,1225,27.81667,86.71667,3700,11.5,6.8
598484,1976-06-11,1225,27.81667,86.71667,3700,10.2,7.4
598485,1976-06-12,1225,27.81667,86.71667,3700,8.2,5.4
598486,1976-06-13,1225,27.81667,86.71667,3700,8.0,3.7
598487,1976-06-14,1225,27.81667,86.71667,3700,6.8,4.6
598488,1976-06-15,1225,27.81667,86.71667,3700,7.7,3.9
598489,1976-06-16,1225,27.81667,86.71667,3700,7.9,3.9
598490,1976-06-17,1225,27.81667,86.71667,3700,8.8,2.3
598491,1976-06-18,1225,27.81667,86.71667,3700,9.9,5.3
598492,1976-06-19,1225,27.81667,86.71667,3700,9.6,4.9
598493,1976-06-20,1225,27.81667,86.71667,3700,11.5,5.4
598494,1976-06-21,1225,27.81667,86.71667,3700,12.4,5.8
598495,1976-06-22,1225,27.81667,86.71667,3700,12.0,6.4
598496,1976-06-23,1225,27.81667,86.71667,3700,12.3,7.0
598497,1976-06-24,1225,27.81667,86.71667,3700,10.4,6.8
598498,1976-06-25,1225,27.81667,86.71667,3700,11.7,7.5
598499,1976-06-26,1225,27.81667,86.71667,3700,12.1,7.4
598500,1976-06-27,1225,27.81667,86.71667,3700,10.3,7.3
598501,1976-06-28,1225,27.81667,86.71667,3700,12.3,7.5
598502,1976-06-29,1225,27.81667,86.71667,3700,10.8,7.4
598503,1976-06-30,1225,27.81667,86.71667,3700,9.8,6.8
598504,1976-07-01,1225,27.81667,86.71667,3700,9.9,6.1
598505,1976-07-02,1225,27.81667,86.71667,3700,9.7,6.5
598506,1976-07-03,1225,27.81667,86.71667,3700,11.3,6.0
598507,1976-07-04,1225,27.81667,86.71667,3700,9.6,6.2
598508,1976-07-05,1225,27.81667,86.71667,3700,10.5,6.8
598509,1976-07-06,1225,27.81667,86.71667,3700,11.2,7.0
598510,1976-07-07,1225,27.81667,86.71667,3700,12.8,6.6
598511,1976-07-08,1225,27.81667,86.71667,3700,12.5,4.9
598512,1976-07-09,1225,27.81667,86.71667,3700,11.8,7.5
598513,1976-07-10,1225,27.81667,86.71667,3700,11.7,6.9
598514,1976-07-11,1225,27.81667,86.71667,3700,11.2,6.3
598515,1976-07-12,1225,27.81667,86.71667,3700,12.3,6.8
598516,1976-07-13,1225,27.81667,86.71667,3700,11.8,7.3
598517,1976-07-14,1225,27.81667,86.71667,3700,10.7,5.7
598518,1976-07-15,1225,27.81667,86.71667,3700,10.8,6.2
598519,1976-07-16,1225,27.81667,86.71667,3700,9.8,5.2
598520,1976-07-17,1225,27.81667,86.71667,3700,11.1,4.8
598521,1976-07-18,1225,27.81667,86.71667,3700,11.8,6.2
598522,1976-07-19,1225,27.81667,86.71667,3700,10.5,7.7
598523,1976-07-20,1225,27.81667,86.71667,3700,12.5,6.0
598524,1976-07-21,1225,27.81667,86.71667,3700,13.3,7.3
598525,1976-07-22,1225,27.81667,86.71667,3700,13.3,8.2
598526,1976-07-23,1225,27.81667,86.71667,3700,14.3,7.7
598527,1976-07-24,1225,27.81667,86.71667,3700,12.4,7.7
598528,1976-07-25,1225,27.81667,86.71667,3700,11.7,6.4
598529,1976-07-26,1225,27.81667,86.71667,3700,12.6,5.9
598530,1976-07-27,1225,27.81667,86.71667,3700,11.2,6.6
598531,1976-07-28,1225,27.81667,86.71667,3700,12.1,6.9
598532,1976-07-29,1225,27.81667,86.71667,3700,13.0,6.6
598533,1976-07-30,1225,27.81667,86.71667,3700,12.9,6.0
598534,1976-07-31,1225,27.81667,86.71667,3700,12.1,6.8
598535,1976-08-01,1225,27.81667,86.71667,3700,13.1,6.4
598536,1976-08-02,1225,27.81667,86.71667,3700,13.4,7.1
598537,1976-08-03,1225,27.81667,86.71667,3700,11.9,7.9
598538,1976-08-04,1225,27.81667,86.71667,3700,9.5,7.0
598539,1976-08-05,1225,27.81667,86.71667,3700,9.0,7.3
598540,1976-08-06,1225,27.81667,86.71667,3700,10.4,6.2
598541,1976-08-07,1225,27.81667,86.71667,3700,11.1,6.8
598542,1976-08-08,1225,27.81667,86.71667,3700,11.8,5.9
598543,1976-08-09,1225,27.81667,86.71667,3700,13.2,6.3
598544,1976-08-10,1225,27.81667,86.71667,3700,11.3,7.4
598545,1976-08-11,1225,27.81667,86.71667,3700,9.3,6.6
598546,1976-08-12,1225,27.81667,86.71667,3700,11.2,6.3
598547,1976-08-13,1225,27.81667,86.71667,3700,11.5,6.0
598548,1976-08-14,1225,27.81667,86.71667,3700,12.3,5.6
598549,1976-08-15,1225,27.81667,86.71667,3700,9.9,5.7
598550,1976-08-16,1225,27.81667,86.71667,3700,10.4,5.2
598551,1976-08-17,1225,27.81667,86.71667,3700,10.7,5.6
598552,1976-08-18,1225,27.81667,86.71667,3700,11.3,6.2
598553,1976-08-19,1225,27.81667,86.71667,3700,11.7,5.9
598554,1976-08-20,1225,27.81667,86.71667,3700,10.3,7.0
598555,1976-08-21,1225,27.81667,86.71667,3700,10.2,6.9
598556,1976-08-22,1225,27.81667,86.71667,3700,10.2,6.6
598557,1976-08-23,1225,27.81667,86.71667,3700,9.4,6.2
598558,1976-08-24,1225,27.81667,86.71667,3700,9.6,6.3
598559,1976-08-25,1225,27.81667,86.71667,3700,10.0,6.6
598560,1976-08-26,1225,27.81667,86.71667,3700,10.6,5.9
598561,1976-08-27,1225,27.81667,86.71667,3700,11.3,4.3
598562,1976-08-28,1225,27.81667,86.71667,3700,10.6,4.8
598563,1976-08-29,1225,27.81667,86.71667,3700,9.9,5.3
598564,1976-08-30,1225,27.81667,86.71667,3700,10.9,4.5
598565,1976-08-31,1225,27.81667,86.71667,3700,10.7,5.8
598566,1976-09-01,1225,27.81667,86.71667,3700,10.6,5.7
598567,1976-09-02,1225,27.81667,86.71667,3700,10.9,5.2
598568,1976-09-03,1225,27.81667,86.71667,3700,12.8,5.2
598569,1976-09-04,1225,27.81667,86.71667,3700,10.3,5.0
598570,1976-09-05,1225,27.81667,86.71667,3700,9.3,6.2
598571,1976-09-06,1225,27.81667,86.71667,3700,9.9,5.8
598572,1976-09-07,1225,27.81667,86.71667,3700,9.6,6.4
598573,1976-09-08,1225,27.81667,86.71667,3700,11.9,5.2
598574,1976-09-09,1225,27.81667,86.71667,3700,10.5,5.3
598575,1976-09-10,1225,27.81667,86.71667,3700,11.4,5.6
598576,1976-09-11,1225,27.81667,86.71667,3700,11.4,4.5
598577,1976-09-12,1225,27.81667,86.71667,3700,10.0,6.6
598578,1976-09-13,1225,27.81667,86.71667,3700,10.6,4.8
598579,1976-09-14,1225,27.81667,86.71667,3700,12.2,4.9
598580,1976-09-15,1225,27.81667,86.71667,3700,11.2,6.3
598581,1976-09-16,1225,27.81667,86.71667,3700,12.1,4.8
598582,1976-09-17,1225,27.81667,86.71667,3700,10.6,5.6
598583,1976-09-18,1225,27.81667,86.71667,3700,10.9,4.2
598584,1976-09-19,1225,27.81667,86.71667,3700,11.0,5.8
598585,1976-09-20,1225,27.81667,86.71667,3700,10.8,5.8
598586,1976-09-21,1225,27.81667,86.71667,3700,10.5,5.0
598587,1976-09-22,1225,27.81667,86.71667,3700,10.4,3.6
598588,1976-09-23,1225,27.81667,86.71667,3700,9.7,2.7
598589,1976-09-24,1225,27.81667,86.71667,3700,9.2,2.4
598590,1976-09-25,1225,27.81667,86.71667,3700,10.2,4.2
598591,1976-09-26,1225,27.81667,86.71667,3700,11.7,2.8
598592,1976-09-27,1225,27.81667,86.71667,3700,8.0,1.6
598593,1976-09-28,1225,27.81667,86.71667,3700,8.8,1.9
598594,1976-09-29,1225,27.81667,86.71667,3700,9.7,2.2
598595,1976-09-30,1225,27.81667,86.71667,3700,8.9,1.4
598596,1976-10-01,1225,27.81667,86.71667,3700,8.7,3.2
598597,1976-10-02,1225,27.81667,86.71667,3700,6.8,3.0
598598,1976-10-03,1225,27.81667,86.71667,3700,6.9,2.9
598599,1976-10-04,1225,27.81667,86.71667,3700,6.8,2.0
598600,1976-10-05,1225,27.81667,86.71667,3700,7.2,2.2
598601,1976-10-06,1225,27.81667,86.71667,3700,6.2,1.4
598602,1976-10-07,1225,27.81667,86.71667,3700,7.7,1.9
598603,1976-10-08,1225,27.81667,86.71667,3700,6.7,0.3
598604,1976-10-09,1225,27.81667,86.71667,3700,7.3,-0.2
598605,1976-10-10,1225,27.81667,86.71667,3700,7.3,-1.2
598606,1976-10-11,1225,27.81667,86.71667,3700,7.1,-1.0
598607,1976-10-12,1225,27.81667,86.71667,3700,6.6,-0.8
598608,1976-10-13,1225,27.81667,86.71667,3700,5.8,-1.2
598609,1976-10-14,1225,27.81667,86.71667,3700,4.6,0.6
598610,1976-10-15,1225,27.81667,86.71667,3700,6.6,-0.4
598611,1976-10-16,1225,27.81667,86.71667,3700,5.4,-0.8
598612,1976-10-17,1225,27.81667,86.71667,3700,7.1,-2.2
598613,1976-10-18,1225,27.81667,86.71667,3700,9.1,-3.2
598614,1976-10-19,1225,27.81667,86.71667,3700,8.8,-1.8
598615,1976-10-20,1225,27.81667,86.71667,3700,8.8,-2.2
598616,1976-10-21,1225,27.81667,86.71667,3700,8.8,-2.2
598617,1976-10-22,1225,27.81667,86.71667,3700,7.9,-1.3
598618,1976-10-23,1225,27.81667,86.71667,3700,7.7,-2.4
598619,1976-10-24,1225,27.81667,86.71667,3700,6.1,-1.2
598620,1976-10-25,1225,27.81667,86.71667,3700,5.6,-2.4
598621,1976-10-26,1225,27.81667,86.71667,3700,5.6,-3.6
598622,1976-10-27,1225,27.81667,86.71667,3700,8.0,-3.0
598623,1976-10-28,1225,27.81667,86.71667,3700,7.4,-2.0
598624,1976-10-29,1225,27.81667,86.71667,3700,8.8,-2.0
598625,1976-10-30,1225,27.81667,86.71667,3700,8.9,-1.7
598626,1976-10-31,1225,27.81667,86.71667,3700,9.3,-0.3
598627,1976-11-01,1225,27.81667,86.71667,3700,8.8,-1.3
598628,1976-11-02,1225,27.81667,86.71667,3700,8.8,-2.7
598629,1976-11-03,1225,27.81667,86.71667,3700,9.2,-2.0
598630,1976-11-04,1225,27.81667,86.71667,3700,7.3,-1.7
598631,1976-11-05,1225,27.81667,86.71667,3700,7.0,-2.7
598632,1976-11-06,1225,27.81667,86.71667,3700,9.4,-2.2
598633,1976-11-07,1225,27.81667,86.71667,3700,9.9,-2.3
598634,1976-11-08,1225,27.81667,86.71667,3700,7.5,-1.8
598635,1976-11-09,1225,27.81667,86.71667,3700,5.8,-1.1
598636,1976-11-10,1225,27.81667,86.71667,3700,8.6,-4.5
598637,1976-11-11,1225,27.81667,86.71667,3700,7.3,-3.5
598638,1976-11-12,1225,27.81667,86.71667,3700,6.9,-4.2
598639,1976-11-13,1225,27.81667,86.71667,3700,6.2,-4.0
598640,1976-11-14,1225,27.81667,86.71667,3700,6.3,-4.7
598641,1976-11-15,1225,27.81667,86.71667,3700,4.4,-1.1
598642,1976-11-16,1225,27.81667,86.71667,3700,5.3,-3.6
598643,1976-11-17,1225,27.81667,86.71667,3700,5.3,-3.6
598644,1976-11-18,1225,27.81667,86.71667,3700,4.2,-1.6
598645,1976-11-19,1225,27.81667,86.71667,3700,7.5,-4.5
598646,1976-11-20,1225,27.81667,86.71667,3700,7.8,-2.3
598647,1976-11-21,1225,27.81667,86.71667,3700,7.7,-2.5
598648,1976-11-22,1225,27.81667,86.71667,3700,7.9,-0.3
598649,1976-11-23,1225,27.81667,86.71667,3700,9.2,0.2
598650,1976-11-24,1225,27.81667,86.71667,3700,10.3,0.3
598651,1976-11-25,1225,27.81667,86.71667,3700,1.5,-2.7
598652,1976-11-26,1225,27.81667,86.71667,3700,3.8,-2.0
598653,1976-11-27,1225,27.81667,86.71667,3700,2.8,-5.0
598654,1976-11-28,1225,27.81667,86.71667,3700,3.5,-5.5
598655,1976-11-29,1225,27.81667,86.71667,3700,2.2,-7.3
598656,1976-11-30,1225,27.81667,86.71667,3700,4.6,-5.6
598657,1976-12-01,1225,27.81667,86.71667,3700,4.5,-3.6
598658,1976-12-02,1225,27.81667,86.71667,3700,4.8,-4.1
598659,1976-12-03,1225,27.81667,86.71667,3700,2.9,-7.0
598660,1976-12-04,1225,27.81667,86.71667,3700,1.4,-5.6
598661,1976-12-05,1225,27.81667,86.71667,3700,4.8,-6.7
598662,1976-12-06,1225,27.81667,86.71667,3700,3.6,-5.4
598663,1976-12-07,1225,27.81667,86.71667,3700,6.1,-4.3
598664,1976-12-08,1225,27.81667,86.71667,3700,8.3,-4.3
598665,1976-12-09,1225,27.81667,86.71667,3700,5.6,-2.2
598666,1976-12-10,1225,27.81667,86.71667,3700,6.2,-5.4
598667,1976-12-11,1225,27.81667,86.71667,3700,3.6,-6.6
598668,1976-12-12,1225,27.81667,86.71667,3700,6.9,-6.8
598669,1976-12-13,1225,27.81667,86.71667,3700,6.8,-4.8
598670,1976-12-14,1225,27.81667,86.71667,3700,1.3,-9.3
598671,1976-12-15,1225,27.81667,86.71667,3700,1.7,-7.9
598672,1976-12-16,1225,27.81667,86.71667,3700,3.8,-6.9
598673,1976-12-17,1225,27.81667,86.71667,3700,6.8,-4.2
598674,1976-12-18,1225,27.81667,86.71667,3700,5.3,-5.8
598675,1976-12-19,1225,27.81667,86.71667,3700,6.3,-7.4
598676,1976-12-20,1225,27.81667,86.71667,3700,6.2,-4.6
598677,1976-12-21,1225,27.81667,86.71667,3700,7.2,-4.3
598678,1976-12-22,1225,27.81667,86.71667,3700,5.7,-3.8
598679,1976-12-23,1225,27.81667,86.71667,3700,6.8,-4.7
598680,1976-12-24,1225,27.81667,86.71667,3700,8.6,-4.3
598681,1976-12-25,1225,27.81667,86.71667,3700,5.4,-4.3
598682,1976-12-26,1225,27.81667,86.71667,3700,2.0,-5.8
598683,1976-12-27,1225,27.81667,86.71667,3700,1.3,-8.2
598684,1976-12-28,1225,27.81667,86.71667,3700,0.9,-9.2
598685,1976-12-29,1225,27.81667,86.71667,3700,1.2,-9.2
598686,1976-12-30,1225,27.81667,86.71667,3700,-0.4,-7.2
598687,1976-12-31,1225,27.81667,86.71667,3700,-1.5,-11.3
598688,1977-01-01,1225,27.81667,86.71667,3700,4.0,-9.4
598689,1977-01-02,1225,27.81667,86.71667,3700,2.8,-6.8
598690,1977-01-03,1225,27.81667,86.71667,3700,3.8,-9.8
598691,1977-01-04,1225,27.81667,86.71667,3700,6.0,-4.2
598692,1977-01-05,1225,27.81667,86.71667,3700,0.6,-6.6
598693,1977-01-06,1225,27.81667,86.71667,3700,1.4,-9.8
598694,1977-01-07,1225,27.81667,86.71667,3700,4.2,-7.4
598695,1977-01-08,1225,27.81667,86.71667,3700,7.5,-6.3
598696,1977-01-09,1225,27.81667,86.71667,3700,9.3,-1.6
598697,1977-01-10,1225,27.81667,86.71667,3700,6.8,-7.1
598698,1977-01-11,1225,27.81667,86.71667,3700,4.8,-3.2
598699,1977-01-12,1225,27.81667,86.71667,3700,1.1,-5.7
598700,1977-01-13,1225,27.81667,86.71667,3700,4.1,-9.3
598701,1977-01-14,1225,27.81667,86.71667,3700,7.2,-4.3
598702,1977-01-15,1225,27.81667,86.71667,3700,2.7,-4.5
598703,1977-01-16,1225,27.81667,86.71667,3700,0.7,-8.2
598704,1977-01-17,1225,27.81667,86.71667,3700,2.2,-9.6
598705,1977-01-18,1225,27.81667,86.71667,3700,2.7,-9.4
598706,1977-01-19,1225,27.81667,86.71667,3700,-3.1,-6.8
598707,1977-01-20,1225,27.81667,86.71667,3700,-4.3,-10.3
598708,1977-01-21,1225,27.81667,86.71667,3700,1.3,-11.0
598709,1977-01-22,1225,27.81667,86.71667,3700,3.7,-8.8
598710,1977-01-23,1225,27.81667,86.71667,3700,5.1,-6.0
598711,1977-01-24,1225,27.81667,86.71667,3700,0.8,-3.8
598712,1977-01-25,1225,27.81667,86.71667,3700,0.4,-4.6
598713,1977-01-26,1225,27.81667,86.71667,3700,4.0,-7.8
598714,1977-01-27,1225,27.81667,86.71667,3700,1.9,-8.4
598715,1977-01-28,1225,27.81667,86.71667,3700,-2.7,-12.0
598716,1977-01-29,1225,27.81667,86.71667,3700,1.9,-12.8
598717,1977-01-30,1225,27.81667,86.71667,3700,3.8,-8.6
598718,1977-01-31,1225,27.81667,86.71667,3700,6.7,-2.8
598719,1977-02-01,1225,27.81667,86.71667,3700,8.6,-3.8
598720,1977-02-02,1225,27.81667,86.71667,3700,2.9,-6.2
598721,1977-02-03,1225,27.81667,86.71667,3700,2.7,-6.7
598722,1977-02-04,1225,27.81667,86.71667,3700,-0.6,-7.3
598723,1977-02-05,1225,27.81667,86.71667,3700,1.2,-9.4
598724,1977-02-06,1225,27.81667,86.71667,3700,-0.1,-11.9
598725,1977-02-07,1225,27.81667,86.71667,3700,-1.2,-12.8
598726,1977-02-08,1225,27.81667,86.71667,3700,4.1,-10.2
598727,1977-02-09,1225,27.81667,86.71667,3700,1.1,-9.0
598728,1977-02-10,1225,27.81667,86.71667,3700,-0.1,-9.8
598729,1977-02-11,1225,27.81667,86.71667,3700,1.9,-10.0
598730,1977-02-12,1225,27.81667,86.71667,3700,1.1,-8.1
598731,1977-02-13,1225,27.81667,86.71667,3700,5.4,-7.6
598732,1977-02-14,1225,27.81667,86.71667,3700,10.7,-4.9
598733,1977-02-15,1225,27.81667,86.71667,3700,11.1,-1.6
598734,1977-02-16,1225,27.81667,86.71667,3700,9.9,-0.4
598735,1977-02-17,1225,27.81667,86.71667,3700,7.7,-0.8
598736,1977-02-18,1225,27.81667,86.71667,3700,4.9,-2.2
598737,1977-02-19,1225,27.81667,86.71667,3700,2.8,-4.3
598738,1977-02-20,1225,27.81667,86.71667,3700,6.2,-5.9
598739,1977-02-21,1225,27.81667,86.71667,3700,5.8,-6.7
598740,1977-02-22,1225,27.81667,86.71667,3700,5.4,-5.3
598741,1977-02-23,1225,27.81667,86.71667,3700,2.3,-6.0
598742,1977-02-24,1225,27.81667,86.71667,3700,2.3,-5.5
598743,1977-02-25,1225,27.81667,86.71667,3700,4.8,-8.0
598744,1977-02-26,1225,27.81667,86.71667,3700,8.3,-5.1
598745,1977-02-27,1225,27.81667,86.71667,3700,7.0,-2.0
598746,1977-02-28,1225,27.81667,86.71667,3700,7.1,-4.8
598747,1977-03-01,1225,27.81667,86.71667,3700,7.6,-5.7
598748,1977-03-02,1225,27.81667,86.71667,3700,9.4,-4.2
598749,1977-03-03,1225,27.81667,86.71667,3700,8.9,-4.3
598750,1977-03-04,1225,27.81667,86.71667,3700,3.9,-1.6
598751,1977-03-05,1225,27.81667,86.71667,3700,5.9,-4.5
598752,1977-03-06,1225,27.81667,86.71667,3700,9.4,-5.7
598753,1977-03-07,1225,27.81667,86.71667,3700,7.4,-3.7
598754,1977-03-08,1225,27.81667,86.71667,3700,4.6,-4.7
598755,1977-03-09,1225,27.81667,86.71667,3700,0.8,-2.3
598756,1977-03-10,1225,27.81667,86.71667,3700,-0.6,-2.3
598757,1977-03-11,1225,27.81667,86.71667,3700,2.2,-2.3
598758,1977-03-12,1225,27.81667,86.71667,3700,5.5,-4.2
598759,1977-03-13,1225,27.81667,86.71667,3700,6.3,-6.7
598760,1977-03-14,1225,27.81667,86.71667,3700,4.7,-4.2
598761,1977-03-15,1225,27.81667,86.71667,3700,4.8,-3.9
598762,1977-03-16,1225,27.81667,86.71667,3700,8.7,-3.3
598763,1977-03-17,1225,27.81667,86.71667,3700,8.9,-1.1
598764,1977-03-18,1225,27.81667,86.71667,3700,9.7,-0.6
598765,1977-03-19,1225,27.81667,86.71667,3700,9.3,-2.2
598766,1977-03-20,1225,27.81667,86.71667,3700,6.1,-4.8
598767,1977-03-21,1225,27.81667,86.71667,3700,8.6,-4.6
598768,1977-03-22,1225,27.81667,86.71667,3700,7.2,-5.2
598769,1977-03-23,1225,27.81667,86.71667,3700,10.7,-2.7
598770,1977-03-24,1225,27.81667,86.71667,3700,10.8,-2.8
598771,1977-04-07,1225,27.81667,86.71667,3700,8.5,-3.1
598772,1977-04-08,1225,27.81667,86.71667,3700,7.3,-4.8
598773,1977-04-09,1225,27.81667,86.71667,3700,9.1,-3.8
598774,1977-04-10,1225,27.81667,86.71667,3700,7.2,-0.2
598775,1977-04-11,1225,27.81667,86.71667,3700,3.6,-2.2
598776,1977-04-12,1225,27.81667,86.71667,3700,8.2,-2.2
598777,1977-04-13,1225,27.81667,86.71667,3700,10.8,-2.0
598778,1977-04-14,1225,27.81667,86.71667,3700,11.2,-0.8
598779,1977-04-15,1225,27.81667,86.71667,3700,8.6,-1.8
598780,1977-04-16,1225,27.81667,86.71667,3700,6.5,-3.1
598781,1977-04-17,1225,27.81667,86.71667,3700,5.9,-1.2
598782,1977-04-18,1225,27.81667,86.71667,3700,8.6,-3.2
598783,1977-04-19,1225,27.81667,86.71667,3700,7.8,-0.8
598784,1977-04-20,1225,27.81667,86.71667,3700,7.5,0.1
598785,1977-04-21,1225,27.81667,86.71667,3700,6.8,-1.2
598786,1977-04-22,1225,27.81667,86.71667,3700,7.6,-2.4
598787,1977-04-23,1225,27.81667,86.71667,3700,9.4,-0.8
598788,1977-04-24,1225,27.81667,86.71667,3700,9.5,0.9
598789,1977-04-25,1225,27.81667,86.71667,3700,8.9,-0.1
598790,1977-04-26,1225,27.81667,86.71667,3700,11.6,-0.6
598791,1977-04-27,1225,27.81667,86.71667,3700,10.9,1.4
598792,1977-04-28,1225,27.81667,86.71667,3700,10.8,1.1
598793,1977-04-29,1225,27.81667,86.71667,3700,9.7,-0.3
598794,1977-04-30,1225,27.81667,86.71667,3700,11.5,-0.6
598795,1977-05-01,1225,27.81667,86.71667,3700,3.8,-1.7
598796,1977-05-02,1225,27.81667,86.71667,3700,7.8,-6.5
598797,1977-05-03,1225,27.81667,86.71667,3700,7.8,-4.6
598798,1977-05-04,1225,27.81667,86.71667,3700,3.3,-1.8
598799,1977-05-05,1225,27.81667,86.71667,3700,3.1,-1.7
598800,1977-05-06,1225,27.81667,86.71667,3700,1.9,-4.1
598801,1977-05-07,1225,27.81667,86.71667,3700,1.9,-3.2
598802,1977-05-08,1225,27.81667,86.71667,3700,4.7,-3.0
598803,1977-05-09,1225,27.81667,86.71667,3700,9.2,-0.7
598804,1977-05-10,1225,27.81667,86.71667,3700,9.4,-0.7
598805,1977-05-11,1225,27.81667,86.71667,3700,8.7,-0.1
598806,1977-05-12,1225,27.81667,86.71667,3700,11.0,-0.2
598807,1977-05-13,1225,27.81667,86.71667,3700,11.7,0.8
598808,1977-05-14,1225,27.81667,86.71667,3700,12.6,3.4
598809,1977-05-15,1225,27.81667,86.71667,3700,12.3,3.4
598810,1977-05-16,1225,27.81667,86.71667,3700,11.4,3.1
598811,1977-05-17,1225,27.81667,86.71667,3700,9.5,-1.4
598812,1977-05-18,1225,27.81667,86.71667,3700,10.2,-0.7
598813,1977-05-19,1225,27.81667,86.71667,3700,13.0,0.6
598814,1977-05-20,1225,27.81667,86.71667,3700,8.6,3.0
598815,1977-05-21,1225,27.81667,86.71667,3700,7.1,3.0
598816,1977-05-22,1225,27.81667,86.71667,3700,11.0,2.0
598817,1977-05-23,1225,27.81667,86.71667,3700,10.0,2.9
598818,1977-05-24,1225,27.81667,86.71667,3700,11.3,1.0
598819,1977-05-25,1225,27.81667,86.71667,3700,10.6,3.5
598820,1977-05-26,1225,27.81667,86.71667,3700,8.8,3.3
598821,1977-05-27,1225,27.81667,86.71667,3700,9.9,4.4
598822,1977-05-28,1225,27.81667,86.71667,3700,11.6,5.7
598823,1977-05-29,1225,27.81667,86.71667,3700,11.3,4.6
598824,1977-05-30,1225,27.81667,86.71667,3700,12.3,5.3
598825,1977-05-31,1225,27.81667,86.71667,3700,13.9,5.6
598826,1977-06-01,1225,27.81667,86.71667,3700,10.0,4.3
598827,1977-06-02,1225,27.81667,86.71667,3700,10.1,4.0
598828,1977-06-03,1225,27.81667,86.71667,3700,8.8,3.8
598829,1977-06-04,1225,27.81667,86.71667,3700,11.0,2.6
598830,1977-06-05,1225,27.81667,86.71667,3700,7.4,3.5
598831,1977-06-06,1225,27.81667,86.71667,3700,6.2,3.6
598832,1977-06-07,1225,27.81667,86.71667,3700,10.1,2.3
598833,1977-06-08,1225,27.81667,86.71667,3700,8.7,4.6
598834,1977-06-09,1225,27.81667,86.71667,3700,10.6,3.1
598835,1977-06-10,1225,27.81667,86.71667,3700,10.3,4.6
598836,1977-06-11,1225,27.81667,86.71667,3700,10.8,4.3
598837,1977-06-12,1225,27.81667,86.71667,3700,9.0,4.8
598838,1977-06-13,1225,27.81667,86.71667,3700,9.2,4.6
598839,1977-06-14,1225,27.81667,86.71667,3700,7.8,4.0
598840,1977-06-15,1225,27.81667,86.71667,3700,9.0,4.7
598841,1977-06-16,1225,27.81667,86.71667,3700,10.1,5.1
598842,1977-06-17,1225,27.81667,86.71667,3700,11.2,4.9
598843,1977-06-18,1225,27.81667,86.71667,3700,11.4,5.3
598844,1977-06-19,1225,27.81667,86.71667,3700,11.6,6.2
